시도,latitude,longitude
서울특별시,37.523063902,126.8478476951
서울특별시,37.5685319217,126.819719606
서울특별시,37.5270574059,126.8346395361
서울특별시,37.5744012407,126.8140680039
서울특별시,37.5535661829,126.8305340094
서울특별시,37.564093,126.818064
서울특별시,37.5321760813,126.8767427591
서울특별시,37.513507,126.834917
서울특별시,37.5452804761,126.8329698193
서울특별시,37.5515869245,126.8275825587
서울특별시,37.5363756323,126.8811258526
서울특별시,37.557592,126.818291
서울특별시,37.50749198974242,126.86658335581616
서울특별시,37.5476645873,126.8219199414
서울특별시,37.5207747014,126.8559472731
서울특별시,37.5061243182,126.8339302199
서울특별시,37.525121,126.838868
서울특별시,37.519306243325126,126.86845423356458
서울특별시,37.5054012556,126.9493141059
서울특별시,37.47830829,126.9809567
서울특별시,37.46425,126.92662
서울특별시,37.4729220782096,126.96009343126
서울특별시,37.49330380945997,126.93367320891888
서울특별시,37.5138842628831,126.930927452442
서울특별시,37.4829505987253,126.92242741647
서울특별시,37.505913,126.965193
서울특별시,37.4915778003,126.9145364705
서울특별시,37.509731742,126.9259166877
서울특별시,37.4771034996046,126.95190635776558
서울특별시,37.4872985885,126.9501540148
서울특별시,37.50553,126.938083
서울특별시,37.490119,126.944492
서울특별시,37.4931852401,126.9532620463
서울특별시,37.494725,126.912038
서울특별시,37.4846968754,126.9040653047
서울특별시,37.4640220022,126.9322465795
서울특별시,37.4729532457,126.9160634915
서울특별시,37.4933922804,126.9278189979
서울특별시,37.4909601775,126.9715998344
서울특별시,37.4947509126,126.9482719062
서울특별시,37.4610661511,126.9198746198
서울특별시,37.487899553,126.906937744
서울특별시,37.472827882,126.9121747586
서울특별시,37.46769702923344,126.94203825911214
서울특별시,37.49815,126.953982
서울특별시,37.506025,126.935483
서울특별시,37.46433097545757,126.94047531104663
서울특별시,37.4912743812,126.9240940365
서울특별시,37.4706639492,126.9645625253
서울특별시,37.49463472,126.9819657575
서울특별시,37.5111456,126.926809
서울특별시,37.4783116175,126.945375416
서울특별시,37.4969472702116,126.889555987604
서울특별시,37.49992886124528,126.8844508094407
서울특별시,37.47264941022436,126.89753859628468
서울특별시,37.49052,126.89152
서울특별시,37.49877,126.88051
서울특별시,37.48724,126.88053
서울특별시,37.468697,126.884634
서울특별시,37.50768066768944,126.8583860162051
서울특별시,37.4969472702116,126.889555987604
서울특별시,37.508273,126.882458
서울특별시,37.4864295233,126.8400162357
서울특별시,37.4916800019158,126.84158472286866
서울특별시,37.479649581816005,126.82426124727392
서울특별시,37.4822798349867,126.84989772753266
서울특별시,37.49829344250066,126.87549118603123
서울특별시,37.469394,126.89343
서울특별시,37.4807272296,126.8421629753
서울특별시,37.494949230469565,126.88748907797384
서울특별시,37.510895,126.88338
서울특별시,37.4969035545,126.8913841824
서울특별시,37.505697651713625,126.86150561547576
서울특별시,37.48951559467744,126.88689793724714
서울특별시,37.48750664340637,126.89202872368756
서울특별시,37.50094935112192,126.86539906086816
서울특별시,37.4944609534,126.8643884522
서울특별시,37.49852664014724,126.86627418191368
서울특별시,37.446617,126.90216
서울특별시,37.4808016977,126.8385946272
서울특별시,37.49639326751685,126.8602279867996
서울특별시,37.505815074,126.8625266763
서울특별시,37.4852303582,126.8380876043
서울특별시,37.45724974653329,126.8959546522381
서울특별시,37.503986,126.852453
서울특별시,37.5031267599189,126.88376731561692
서울특별시,37.50077362198794,126.89165338729596
서울특별시,37.458988891684285,126.89617264693452
서울특별시,37.52112883105522,126.89333209446183
서울특별시,37.5103939542,126.9001777987
서울특별시,37.52962614522757,126.89495656381382
서울특별시,37.52614258732331,126.90002835322797
서울특별시,33.0,124.0
서울특별시,37.51872,126.89107
서울특별시,37.54007118621481,126.89202086234069
서울특별시,37.50276,126.91541
서울특별시,37.53269668528189,126.9142123823418
서울특별시,37.5255122202678,126.895769419966
서울특별시,37.52729199312284,126.9298532461581
서울특별시,37.51917735363399,126.89750894539196
서울특별시,37.5162769232,126.8973918801
서울특별시,37.520241356,126.9264085517
서울특별시,37.51827643829171,126.89253867894794
서울특별시,37.49108443975911,126.9033538022885
서울특별시,37.5035107402,126.9097095522
서울특별시,37.499068524637934,126.89420033465449
서울특별시,37.5049406509734,126.90740178159554
서울특별시,37.51990363243469,126.89351482995949
서울특별시,37.50552560766573,126.89575197414273
서울특별시,37.5051397888,126.9145979193
서울특별시,37.515558,126.918256
서울특별시,37.4959210357,126.9101936408
서울특별시,37.52517218956396,126.91723039003924
서울특별시,37.487733,127.026137
서울특별시,37.516,127.01621
서울특별시,37.48533185082505,127.02725492248263
서울특별시,37.46336707720194,127.03701594728732
서울특별시,37.46480903300017,127.03592302917635
서울특별시,37.490681778363815,127.01284538488744
서울특별시,37.50415248813444,127.00291787382191
서울특별시,37.497620203825285,127.00252181852537
서울특별시,37.5047906803861,127.018620264851
서울특별시,37.48342824587538,126.98376391788186
서울특별시,37.47155754633012,127.04867227941853
서울특별시,37.508200233894485,127.00363905656071
서울특별시,37.45822562472334,127.02416510504516
서울특별시,37.48631222642199,127.00924904298648
서울특별시,37.48240542898173,126.982557190649
서울특별시,37.4652145691216,127.044669250318
서울특별시,37.4700908862054,127.044308939732
서울특별시,37.5020983625,127.0198681406
서울특별시,37.496973514,127.019418966
서울특별시,37.493953,126.997425
서울특별시,37.4838195485,127.0141783796
서울특별시,37.4511428681,127.0576833777
서울특별시,37.4872478308,126.9990140262
서울특별시,37.4901990746,127.0104481156
서울특별시,37.4557176389,127.0688535528
서울특별시,37.5062516392,126.9926711815
서울특별시,37.5044672196,127.0124541711
서울특별시,37.49157868738758,127.00830267310124
서울특별시,37.4952139765252,126.98843167006588
서울특별시,37.453921765456045,127.0643310989516
서울특별시,37.4591299521,127.025539817
서울특별시,37.48560466,127.028077
서울특별시,37.4973457271,126.9881169632
서울특별시,37.4561153178,127.0137843471
서울특별시,37.45685749231517,127.01585735496197
서울특별시,37.4576068928,127.0175687231
서울특별시,37.50115185997677,127.00862887065377
서울특별시,37.46184724746452,127.02625736495548
서울특별시,37.494387147,126.9919893308
서울특별시,37.46362787908361,127.02053277430292
서울특별시,37.46205504505044,127.02357856864808
서울특별시,37.4926055935,127.0184136982
서울특별시,37.4914635743,126.9848070079
서울특별시,37.4843053021,127.0196960903
서울특별시,37.49238407637532,127.01755538080135
서울특별시,37.4972769868,126.9857331315
서울특별시,37.4969957466,126.984724466
서울특별시,37.494646384550855,126.98887277565036
서울특별시,37.49088602217747,127.029512804163
서울특별시,37.49182668407013,126.99587267864686
서울특별시,37.47982020309577,127.0120803757762
서울특별시,37.4649977483831,127.045709512669
서울특별시,37.517367,126.910236
서울특별시,37.58358844893844,127.02635101125968
서울특별시,37.595328,127.014314
서울특별시,37.638762,127.026932
서울특별시,37.584386,127.020844
서울특별시,37.600504,127.011848
서울특별시,37.608453000228046,127.028746600946
서울특별시,37.60393457848645,127.0285721608166
서울특별시,37.64079090137,127.013427615904
서울특별시,37.60604271114739,127.06363798608932
서울특별시,37.607443,127.046239
서울특별시,37.626598,127.037899
서울특별시,37.630923,127.024819
서울특별시,37.597049,127.018558
서울특별시,37.610015,126.996915
서울특별시,37.597877,127.010327
서울특별시,37.588985,127.033897
서울특별시,37.600129,127.019378
서울특별시,37.596349,127.041207
서울특별시,37.614026,127.0365
서울특별시,37.612336,127.069684
서울특별시,37.58342,127.013815
서울특별시,37.604609,127.031071
서울특별시,37.620405,127.047524
서울특별시,37.613741,127.025894
서울특별시,37.618782,127.007279
서울특별시,37.625668,127.018992
서울특별시,37.58777,127.011914
서울특별시,37.583566087141726,127.01114044576488
서울특별시,37.601396,127.029801
서울특별시,37.606454,127.022261
서울특별시,37.614892,127.010221
서울특별시,37.600602,127.022399
서울특별시,37.630923,127.024819
서울특별시,37.6215438837316,127.041291694166
서울특별시,37.545144,127.022683
서울특별시,37.54828,127.050422
서울특별시,37.547062692595546,127.05171442962524
서울특별시,37.5356997096675,127.095764767821
서울특별시,37.55060091283252,127.04143857031156
서울특별시,37.543324,127.100043
서울특별시,37.533397,127.070446
서울특별시,37.545744608586816,127.02519195294376
서울특별시,37.557023,127.047167
서울특별시,37.539938496092965,127.09460746066559
서울특별시,37.53995404115323,127.094884697555
서울특별시,37.565621,127.025114
서울특별시,37.565357,127.028545
서울특별시,37.554215,127.022719
서울특별시,37.538279,127.082073
서울특별시,37.567845,127.034026
서울특별시,37.558589,127.058496
서울특별시,37.546956,127.057287
서울특별시,37.54945,127.104825
서울특별시,37.55332,127.037354
서울특별시,37.55235,127.023167
서울특별시,37.565664,127.024945
서울특별시,37.52962,127.076967
서울특별시,37.530042,127.09034
서울특별시,37.537146,127.073404
서울특별시,37.5666344577978,127.024129338147
서울특별시,37.53631,127.069429
서울특별시,37.537348,127.074113
서울특별시,37.555215,127.028245
서울특별시,37.54413883816634,127.04657228717431
서울특별시,37.648687,127.026106
서울특별시,37.659281,127.030473
서울특별시,37.657759,127.065054
서울특별시,37.652723,127.073245
서울특별시,37.623112,127.086169
서울특별시,37.618445,127.076387
서울특별시,37.664667,127.048718
서울특별시,37.626717,127.07025
서울특별시,37.626604,127.077431
서울특별시,37.628447,127.076946
서울특별시,37.615847,127.067539
서울특별시,37.646893,127.084574
서울특별시,37.648831,127.083529
서울특별시,37.657129,127.064275
서울특별시,37.66456947278917,127.03397898107244
서울특별시,37.669174,127.047097
서울특별시,37.653754,127.056952
서울특별시,37.667575,127.067875
서울특별시,37.630351,127.066663
서울특별시,37.64652,127.0527
서울특별시,37.686862,127.041
서울특별시,37.635571,127.061749
서울특별시,37.656063,127.076178
서울특별시,37.642224,127.037342
서울특별시,37.663214,127.028786
서울특별시,37.621498,127.072176
서울특별시,37.664732,127.045172
서울특별시,37.63805062914127,127.04292598168236
서울특별시,37.6283982193447,127.082270259632
서울특별시,37.63300771189051,127.07754193602833
서울특별시,37.65910433707015,127.02800963835863
서울특별시,37.64083934670234,127.06678348172095
서울특별시,37.669436,127.054247
서울특별시,37.632965,127.04291
서울특별시,37.623156,127.071482
서울특별시,37.655394,127.031444
서울특별시,37.6687833155991,127.053725187886
서울특별시,37.625524,127.087995
서울특별시,37.638969,127.041149
서울특별시,37.672821,127.048135
서울특별시,37.645987,127.027378
서울특별시,37.662668,127.029171
서울특별시,37.643011,127.108412
서울특별시,37.623527,127.088218
서울특별시,37.634786,127.052612
서울특별시,37.620659,127.060729
서울특별시,37.661264,127.033065
서울특별시,37.648403,127.02286
서울특별시,37.629093,127.067499
서울특별시,37.638929,127.063001
서울특별시,37.67628,127.047334
서울특별시,37.640412,127.034277
서울특별시,37.646994,127.073504
서울특별시,37.656072,127.073635
서울특별시,37.620056,127.072536
서울특별시,37.66396,127.02672
서울특별시,37.666096,127.044742
서울특별시,37.681033,127.05576
서울특별시,37.643296,127.059732
서울특별시,37.661553,127.043888
서울특별시,37.659787,127.048115
서울특별시,37.650618,127.052432
서울특별시,37.681792,127.047134
서울특별시,37.657365,127.024179
서울특별시,37.660905,127.04586
서울특별시,37.687134,127.05443
서울특별시,37.650163,127.078652
서울특별시,37.666546,127.045881
서울특별시,37.659689,127.045917
서울특별시,37.648587,127.074654
서울특별시,37.653778,127.038292
서울특별시,37.656002,127.02944
서울특별시,37.657032,127.048139
서울특별시,37.6539179352624,127.05566668482
서울특별시,37.666731,127.079439
서울특별시,37.628002,127.078863
서울특별시,37.590314,127.067067
서울특별시,37.58138,127.07448
서울특별시,37.60400228272382,127.0877351777852
서울특별시,37.596754519122335,127.09827458697436
서울특별시,37.58080881128944,127.04803007800145
서울특별시,37.615905,127.106407
서울특별시,37.618759,127.0832
서울특별시,37.602797,127.105585
서울특별시,37.613765,127.093248
서울특별시,37.571654,127.054289
서울특별시,37.582369,127.071263
서울특별시,37.580936,127.093469
서울특별시,37.604091,127.093513
서울특별시,37.577205,127.061375
서울특별시,37.578257,127.081497
서울특별시,37.575381,127.060661
서울특별시,37.607357,127.079493
서울특별시,37.570246,127.052799
서울특별시,37.575396,127.065356
서울특별시,37.599174,127.088602
서울특별시,37.591342,127.055959
서울특별시,37.587324,127.062235
서울특별시,37.571543,127.045904
서울특별시,37.597381,127.091548
서울특별시,37.600003,127.068641
서울특별시,37.579941,127.082863
서울특별시,37.602967,127.110188
서울특별시,37.573237,127.080024
서울특별시,37.603189,127.090379
서울특별시,37.587382,127.068375
서울특별시,37.615072,127.077807
서울특별시,37.613536,127.077586
서울특별시,37.575956,127.07542
서울특별시,37.59753308314195,127.07477609465096
서울특별시,37.536637259887314,126.97259347061723
서울특별시,37.55111142385639,126.91191662832276
서울특별시,37.536343,126.948545
서울특별시,37.5637891481697,126.908448966828
서울특별시,37.56838316139128,126.89494282897329
서울특별시,37.546107,126.924993
서울특별시,37.540132,126.986764
서울특별시,37.549915,126.912238
서울특별시,37.537126,126.94564
서울특별시,37.541996,126.943692
서울특별시,37.536688,126.969599
서울특별시,37.539693,126.969936
서울특별시,37.544865,126.950739
서울특별시,37.551292,126.931494
서울특별시,37.561672,126.92361
서울특별시,37.536754,126.977161
서울특별시,37.5371756077648,126.972984984131
서울특별시,37.5563,126.942237
서울특별시,37.540191,126.94172
서울특별시,37.552737,126.953164
서울특별시,37.573609,126.889656
서울특별시,37.524561,126.977211
서울특별시,37.527513,127.005005
서울특별시,37.546535,126.928136
서울특별시,37.555274,126.95395
서울특별시,37.545397,126.946673
서울특별시,37.536829,126.968616
서울특별시,37.549151,126.942372
서울특별시,37.541422,126.955566
서울특별시,37.524518,126.970654
서울특별시,37.534841,126.947209
서울특별시,37.539554,126.941169
서울특별시,37.5442641500493,126.916441436711
서울특별시,37.541242,126.94639
서울특별시,37.52434,126.970394
서울특별시,37.538449,126.970428
서울특별시,37.544543,126.948461
서울특별시,37.5490211256488,126.954001244023
서울특별시,37.553968,126.954621
서울특별시,37.554041,126.951517
서울특별시,37.516747,126.97943
서울특별시,37.544725,126.955795
서울특별시,37.537949,126.96833
서울특별시,37.519278,126.970777
서울특별시,37.552198,126.955541
서울특별시,37.535905,127.006358
서울특별시,37.531767,126.965127
서울특별시,37.53054904104442,126.96516550972169
서울특별시,37.538278,126.967441
서울특별시,37.537157,126.969576
서울특별시,37.523167,126.957891
서울특별시,37.551047,126.913787
서울특별시,37.545549,126.956782
서울특별시,37.522509,126.970087
서울특별시,37.542199,126.947182
서울특별시,37.549615441277055,126.95545560884946
서울특별시,37.542217,126.94196
서울특별시,37.60627302568879,126.91569647015191
서울특별시,37.575441,126.914327
서울특별시,37.594371,126.923464
서울특별시,37.601242,126.949425
서울특별시,37.582890260642735,126.95235068502507
서울특별시,37.57751206486097,126.9310401152504
서울특별시,37.604605,126.905244
서울특별시,37.561663,126.929552
서울특별시,37.639769,126.919924
서울특별시,37.585056,126.94746
서울특별시,37.580972,126.951218
서울특별시,37.593538,126.915227
서울특별시,37.572233,126.909946
서울특별시,37.605443,126.933577
서울특별시,37.566245,126.962026
서울특별시,37.63524,126.924976
서울특별시,37.6349011268196,126.9177912273318
서울특별시,37.5793624340491,126.920840268509
서울특별시,37.56050463127495,126.9370543856826
서울특별시,37.578272,126.916603
서울특별시,37.57626,126.939017
서울특별시,37.604979,126.923072
서울특별시,37.56401896749603,126.94234571847366
서울특별시,37.560735,126.987795
서울특별시,37.579613,126.98038
서울특별시,37.577875,127.014538
서울특별시,37.560914080953616,126.9810816910733
서울특별시,37.571415,126.998657
서울특별시,37.573867,127.016161
서울특별시,37.57424,126.96871
서울특별시,37.565199,126.983339
서울특별시,37.555975,126.966934
서울특별시,37.568226,126.981962
서울특별시,37.556417,126.984586
서울특별시,37.571042,127.020992
서울특별시,37.575769,126.959533
서울특별시,37.563699,126.97025
서울특별시,37.56637355190597,126.97782327152096
서울특별시,37.575074,126.959929
서울특별시,37.56247,126.997827
서울특별시,37.611634,126.958662
서울특별시,37.566821,127.009603
서울특별시,37.573369,126.972271
서울특별시,37.580271,127.011826
서울특별시,37.57282,126.980218
서울특별시,37.574219,127.014312
서울특별시,37.5594133437,126.9832222921
서울특별시,37.546659,127.006507
서울특별시,37.55822,126.982114
서울특별시,37.585634,126.999562
서울특별시,37.56947436717315,126.9872090125654
서울특별시,37.580628,127.016222
서울특별시,37.56391591489656,127.00028579507574
서울특별시,37.5528710410535,127.000130823899
서울특별시,37.580043688021874,126.996934823586
서울특별시,37.5649442399705,126.985558038717
서울특별시,37.57878906942009,126.9976056364405
서울특별시,37.57879132103655,126.99756318311252
서울특별시,37.55465586268411,126.97152305503909
서울특별시,37.55215716918718,127.01314733693826
서울특별시,37.54393841418242,126.9199167056888
서울특별시,37.6351988,127.0873634
